@RELATION @user-item

@ATTRIBUTE user STRING
@ATTRIBUTE item STRING
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE help_user STRING
@ATTRIBUTE value STRING
@ATTRIBUTE help_sentiment STRING
@ATTRIBUTE help_sim STRING

@DATA
873,102,2,soundtrack:+1 moments:-1 </endperson20683>,</endperson20683>,</endperson20683>,</endperson20683>, </endperson20683>
873,1327,5,explosions:+1 movie:-1 </endperson20684>,</endperson20684>,</endperson20684>,</endperson20684>, </endperson20684>
873,76,4,baddie:+1 acting:+1 </endperson20685>,</endperson20685>,</endperson20685>,</endperson20685>, </endperson20685>
873,2976,4,character:+1 films:-1 character:-1 humour:-1 scenes:-1 </endperson20686>,</endperson20686>,</endperson20686>,</endperson20686>, </endperson20686>
873,2191,3,movie:+1 acting:+1 </endperson20687>,</endperson20687>,</endperson20687>,</endperson20687>, </endperson20687>
873,2203,4,character:+1 character:-1 </endperson20688>,</endperson20688>,</endperson20688>,</endperson20688>, </endperson20688>
873,1851,4,actionsequences:+1 </endperson20689>,</endperson20689>,</endperson20689>,</endperson20689>, </endperson20689>
873,464,3,movie:+1 character:-1 video:-1 </endperson20690>,</endperson20690>,</endperson20690>,</endperson20690>, </endperson20690>
873,732,5,movie:+1 actors:-1 </endperson20691>,</endperson20691>,</endperson20691>,</endperson20691>, </endperson20691>
873,455,1,soundtrack:+1 acting:+1 plot:-1 </endperson20692>,</endperson20692>,</endperson20692>,</endperson20692>, </endperson20692>
873,881,4, </endperson20693>,</endperson20693>,</endperson20693>,</endperson20693>, </endperson20693>
873,491,3,scenes:-1 </endperson20694>,</endperson20694>,</endperson20694>,</endperson20694>, </endperson20694>
873,887,4,character:-1 </endperson20695>,</endperson20695>,</endperson20695>,</endperson20695>, </endperson20695>
873,982,3,performance:+1 plotholes:+1 character:-1 </endperson20696>,</endperson20696>,</endperson20696>,</endperson20696>, </endperson20696>
873,904,5,character:+1 </endperson20697>,</endperson20697>,</endperson20697>,</endperson20697>, </endperson20697>
874,1251,4, </endperson20698>,</endperson20698>,</endperson20698>,</endperson20698>, </endperson20698>
874,2587,2, </endperson20699>,</endperson20699>,</endperson20699>,</endperson20699>, </endperson20699>
874,1005,4,viewers:+1 </endperson20700>,</endperson20700>,</endperson20700>,</endperson20700>, </endperson20700>
874,215,4, </endperson20701>,</endperson20701>,</endperson20701>,</endperson20701>, </endperson20701>
874,937,3,isnt:-1 </endperson20702>,</endperson20702>,</endperson20702>,</endperson20702>, </endperson20702>
874,1973,3,movie:+1 </endperson20703>,</endperson20703>,</endperson20703>,</endperson20703>, </endperson20703>
874,933,4,acting:+1 </endperson20704>,</endperson20704>,</endperson20704>,</endperson20704>, </endperson20704>
874,1288,3,performance:+1 movie:+1 </endperson20705>,</endperson20705>,</endperson20705>,</endperson20705>, </endperson20705>
874,1523,4,movie:+1 </endperson20706>,242</endperson20706>,4</endperson20706>,plot:+1 character:-1 </endperson20706>,0.47981147236462474 </endperson20706>
874,1468,4, </endperson20707>,</endperson20707>,</endperson20707>,</endperson20707>, </endperson20707>
874,1843,5, </endperson20708>,</endperson20708>,</endperson20708>,</endperson20708>, </endperson20708>
874,1400,4,plot:+1 performances:+1 </endperson20709>,</endperson20709>,</endperson20709>,</endperson20709>, </endperson20709>
874,1371,3,isnt:+1 acting:-1 </endperson20710>,</endperson20710>,</endperson20710>,</endperson20710>, </endperson20710>
874,1234,3, </endperson20711>,</endperson20711>,</endperson20711>,</endperson20711>, </endperson20711>
874,1334,4,scenes:+1 performances:+1 </endperson20712>,</endperson20712>,</endperson20712>,</endperson20712>, </endperson20712>
874,2343,5,movie:+1 scenes:+1 twist:-1 </endperson20713>,</endperson20713>,</endperson20713>,</endperson20713>, </endperson20713>
874,1387,4, </endperson20714>,</endperson20714>,</endperson20714>,</endperson20714>, </endperson20714>
874,427,4,ending:+1 movie:+1 </endperson20715>,</endperson20715>,</endperson20715>,</endperson20715>, </endperson20715>
874,1309,3,isnt:+1 </endperson20716>,</endperson20716>,</endperson20716>,</endperson20716>, </endperson20716>
875,456,3, </endperson20717>,</endperson20717>,</endperson20717>,</endperson20717>, </endperson20717>
875,592,5,scenes:+1 character:-1 moments:-1 </endperson20718>,</endperson20718>,</endperson20718>,</endperson20718>, </endperson20718>
875,72,5,plot:+1 plot:-1 </endperson20719>,577</endperson20719>,4</endperson20719>, </endperson20719>,0.16240304455224241 </endperson20719>
875,2017,4,watch:+1 films:-1 movie:-1 </endperson20720>,</endperson20720>,</endperson20720>,</endperson20720>, </endperson20720>
875,1712,5, </endperson20721>,</endperson20721>,</endperson20721>,</endperson20721>, </endperson20721>
875,536,4, </endperson20722>,</endperson20722>,</endperson20722>,</endperson20722>, </endperson20722>
875,2210,2,scenes:-1 </endperson20723>,</endperson20723>,</endperson20723>,</endperson20723>, </endperson20723>
875,2847,5, </endperson20724>,</endperson20724>,</endperson20724>,</endperson20724>, </endperson20724>
875,1195,4,character:-1 </endperson20725>,</endperson20725>,</endperson20725>,</endperson20725>, </endperson20725>
875,2447,5,movies:+1 </endperson20726>,</endperson20726>,</endperson20726>,</endperson20726>, </endperson20726>
876,618,4,reviews:+1 </endperson20727>,</endperson20727>,</endperson20727>,</endperson20727>, </endperson20727>
876,2481,4, </endperson20728>,</endperson20728>,</endperson20728>,</endperson20728>, </endperson20728>
876,1410,4, </endperson20729>,</endperson20729>,</endperson20729>,</endperson20729>, </endperson20729>
876,1055,4, </endperson20730>,</endperson20730>,</endperson20730>,</endperson20730>, </endperson20730>
876,1202,5,films:+1 </endperson20731>,</endperson20731>,</endperson20731>,</endperson20731>, </endperson20731>
876,17,4, </endperson20732>,</endperson20732>,</endperson20732>,</endperson20732>, </endperson20732>
877,412,5,specialeffects:+1 </endperson20733>,</endperson20733>,</endperson20733>,</endperson20733>, </endperson20733>
877,779,4, </endperson20734>,</endperson20734>,</endperson20734>,</endperson20734>, </endperson20734>
877,2424,5,fairytale:-1 </endperson20735>,</endperson20735>,</endperson20735>,</endperson20735>, </endperson20735>
877,2165,3,arent:-1 isnt:-1 </endperson20736>,</endperson20736>,</endperson20736>,</endperson20736>, </endperson20736>
877,457,5, </endperson20737>,</endperson20737>,</endperson20737>,</endperson20737>, </endperson20737>
877,775,1, </endperson20738>,</endperson20738>,</endperson20738>,</endperson20738>, </endperson20738>
877,2579,3, </endperson20739>,</endperson20739>,</endperson20739>,</endperson20739>, </endperson20739>
877,2017,5,tension:-1 </endperson20740>,</endperson20740>,</endperson20740>,</endperson20740>, </endperson20740>
877,237,4, </endperson20741>,</endperson20741>,</endperson20741>,</endperson20741>, </endperson20741>
877,295,1, </endperson20742>,</endperson20742>,</endperson20742>,</endperson20742>, </endperson20742>
877,199,4, </endperson20743>,</endperson20743>,</endperson20743>,</endperson20743>, </endperson20743>
877,1363,4,wi:+1 </endperson20744>,</endperson20744>,</endperson20744>,</endperson20744>, </endperson20744>
878,222,3,plotholes:-1 </endperson20745>,</endperson20745>,</endperson20745>,</endperson20745>, </endperson20745>
878,1209,4,movie:+1 isnt:-1 </endperson20746>,</endperson20746>,</endperson20746>,</endperson20746>, </endperson20746>
878,1045,4, </endperson20747>,</endperson20747>,</endperson20747>,</endperson20747>, </endperson20747>
878,1701,5,character:-1 </endperson20748>,</endperson20748>,</endperson20748>,</endperson20748>, </endperson20748>
878,1450,3,performance:+1 </endperson20749>,</endperson20749>,</endperson20749>,</endperson20749>, </endperson20749>
878,2613,4,script:+1 </endperson20750>,</endperson20750>,</endperson20750>,</endperson20750>, </endperson20750>
878,162,4,ending:+1 semi:+1 isnt:-1 </endperson20751>,</endperson20751>,</endperson20751>,</endperson20751>, </endperson20751>
878,180,4, </endperson20752>,</endperson20752>,</endperson20752>,</endperson20752>, </endperson20752>
878,1289,5,movies:+1 </endperson20753>,</endperson20753>,</endperson20753>,</endperson20753>, </endperson20753>
878,1399,4,scenes:-1 </endperson20754>,</endperson20754>,</endperson20754>,</endperson20754>, </endperson20754>
878,2426,3,plot:+1 </endperson20755>,</endperson20755>,</endperson20755>,</endperson20755>, </endperson20755>
878,933,5,movie:+1 specialeffects:+1 scenes:+1 moments:-1 </endperson20756>,</endperson20756>,</endperson20756>,</endperson20756>, </endperson20756>
878,999,5,character:-1 explosions:-1 budget:-1 </endperson20757>,</endperson20757>,</endperson20757>,</endperson20757>, </endperson20757>
878,498,4,humour:+1 fightscenes:+1 plot:-1 </endperson20758>,585</endperson20758>,4</endperson20758>,chemistry:+1 films:-1 </endperson20758>,0.1936194692436659 </endperson20758>
878,1420,5,character:-1 </endperson20759>,</endperson20759>,</endperson20759>,</endperson20759>, </endperson20759>
878,705,5,scenes:+1 horrorfilms:+1 films:-1 video:-1 </endperson20760>,</endperson20760>,</endperson20760>,</endperson20760>, </endperson20760>
878,1221,3,scenes:+1 scene:+1 plot:-1 </endperson20761>,</endperson20761>,</endperson20761>,</endperson20761>, </endperson20761>
878,1655,5,actress:-1 </endperson20762>,</endperson20762>,</endperson20762>,</endperson20762>, </endperson20762>
878,2886,4,scenes:+1 character:-1 </endperson20763>,</endperson20763>,</endperson20763>,</endperson20763>, </endperson20763>
878,2532,5, </endperson20764>,</endperson20764>,</endperson20764>,</endperson20764>, </endperson20764>
878,2533,4,movie:+1 specialeffects:+1 </endperson20765>,</endperson20765>,</endperson20765>,</endperson20765>, </endperson20765>
878,1181,3,hero:+1 </endperson20766>,</endperson20766>,</endperson20766>,</endperson20766>, </endperson20766>
878,216,4, </endperson20767>,</endperson20767>,</endperson20767>,</endperson20767>, </endperson20767>
878,1006,5,actor:+1 performance:+1 character:-1 performance:-1 </endperson20768>,</endperson20768>,</endperson20768>,</endperson20768>, </endperson20768>
878,2346,5,films:-1 fans:-1 </endperson20769>,</endperson20769>,</endperson20769>,</endperson20769>, </endperson20769>
878,1238,5,character:+1 </endperson20770>,</endperson20770>,</endperson20770>,</endperson20770>, </endperson20770>
878,1944,5, </endperson20771>,</endperson20771>,</endperson20771>,</endperson20771>, </endperson20771>
878,567,5,character:+1 </endperson20772>,</endperson20772>,</endperson20772>,</endperson20772>, </endperson20772>
878,653,3,subtitles:+1 </endperson20773>,</endperson20773>,</endperson20773>,</endperson20773>, </endperson20773>
878,2752,5, </endperson20774>,</endperson20774>,</endperson20774>,</endperson20774>, </endperson20774>
878,2122,5,scenes:+1 </endperson20775>,</endperson20775>,</endperson20775>,</endperson20775>, </endperson20775>
878,2925,3,character:-1 </endperson20776>,</endperson20776>,</endperson20776>,</endperson20776>, </endperson20776>
878,1320,3,films:-1 </endperson20777>,</endperson20777>,</endperson20777>,</endperson20777>, </endperson20777>
878,1625,4,cast:+1 films:-1 </endperson20778>,</endperson20778>,</endperson20778>,</endperson20778>, </endperson20778>
878,1319,4, </endperson20779>,</endperson20779>,</endperson20779>,</endperson20779>, </endperson20779>
878,2517,4,isnt:+1 scenes:-1 </endperson20780>,</endperson20780>,</endperson20780>,</endperson20780>, </endperson20780>
878,1523,5,scenes:+1 character:-1 </endperson20781>,54</endperson20781>,4</endperson20781>,movies:+1 script:+1 </endperson20781>,0.0 </endperson20781>
878,1326,5,soundtrack:+1 </endperson20782>,</endperson20782>,</endperson20782>,</endperson20782>, </endperson20782>
878,1253,3, </endperson20783>,8</endperson20783>,4</endperson20783>,films:+1 performance:+1 </endperson20783>,0.0 </endperson20783>
878,387,3,isnt:-1 </endperson20784>,</endperson20784>,</endperson20784>,</endperson20784>, </endperson20784>
878,2340,3,casting:+1 character:-1 </endperson20785>,</endperson20785>,</endperson20785>,</endperson20785>, </endperson20785>
878,1329,4,performances:-1 </endperson20786>,</endperson20786>,</endperson20786>,</endperson20786>, </endperson20786>
878,1498,5,specialeffects:+1 </endperson20787>,272;;;;438;;;;703</endperson20787>,4;;;;4;;;;3</endperson20787>,movie:-1 ;;;;films:+1 ending:+1 ;;;; </endperson20787>,0.26477358669744255;;;;0.30802614747233403;;;;0.390884291160128 </endperson20787>
878,2308,4,specialeffects:+1 </endperson20788>,412</endperson20788>,4</endperson20788>,horror:+1 </endperson20788>,0.26502296768322964 </endperson20788>
878,2717,4,hero:+1 specialeffects:-1 </endperson20789>,</endperson20789>,</endperson20789>,</endperson20789>, </endperson20789>
879,2452,5,scenes:+1 character:-1 disk:-1 scenes:-1 scene:-1 </endperson20790>,</endperson20790>,</endperson20790>,</endperson20790>, </endperson20790>
879,1299,5,isnt:+1 script:+1 cast:-1 </endperson20791>,</endperson20791>,</endperson20791>,</endperson20791>, </endperson20791>
879,227,3,movie:+1 scenes:+1 </endperson20792>,</endperson20792>,</endperson20792>,</endperson20792>, </endperson20792>
879,2970,3,character:+1 </endperson20793>,</endperson20793>,</endperson20793>,</endperson20793>, </endperson20793>
879,711,2,isnt:+1 scenes:+1 audio:-1 </endperson20794>,</endperson20794>,</endperson20794>,</endperson20794>, </endperson20794>
879,2285,4,comedy:+1 </endperson20795>,</endperson20795>,</endperson20795>,</endperson20795>, </endperson20795>
879,1389,5,character:+1 </endperson20796>,</endperson20796>,</endperson20796>,</endperson20796>, </endperson20796>
879,2388,4, </endperson20797>,</endperson20797>,</endperson20797>,</endperson20797>, </endperson20797>
879,2284,4,scenes:-1 </endperson20798>,</endperson20798>,</endperson20798>,</endperson20798>, </endperson20798>
880,1696,5,watch:+1 character:-1 </endperson20799>,</endperson20799>,</endperson20799>,</endperson20799>, </endperson20799>
880,2443,4,films:+1 </endperson20800>,</endperson20800>,</endperson20800>,</endperson20800>, </endperson20800>
880,713,3,storyline:-1 </endperson20801>,</endperson20801>,</endperson20801>,</endperson20801>, </endperson20801>
880,673,4,cast:+1 </endperson20802>,</endperson20802>,</endperson20802>,</endperson20802>, </endperson20802>
880,1411,4,comedy:+1 </endperson20803>,</endperson20803>,</endperson20803>,</endperson20803>, </endperson20803>
880,305,5,cast:+1 </endperson20804>,</endperson20804>,</endperson20804>,</endperson20804>, </endperson20804>
880,1603,3,cast:+1 character:+1 storyline:+1 </endperson20805>,</endperson20805>,</endperson20805>,</endperson20805>, </endperson20805>
880,1674,5,scenes:-1 </endperson20806>,</endperson20806>,</endperson20806>,</endperson20806>, </endperson20806>
880,2449,4,character:+1 </endperson20807>,</endperson20807>,</endperson20807>,</endperson20807>, </endperson20807>
880,1236,3,films:+1 isnt:+1 plot:+1 </endperson20808>,</endperson20808>,</endperson20808>,</endperson20808>, </endperson20808>
880,125,4, </endperson20809>,</endperson20809>,</endperson20809>,</endperson20809>, </endperson20809>
880,2057,5,character:+1 </endperson20810>,371</endperson20810>,4</endperson20810>, </endperson20810>,0.11767526985076648 </endperson20810>
880,2036,3, </endperson20811>,</endperson20811>,</endperson20811>,</endperson20811>, </endperson20811>
880,1605,5, </endperson20812>,</endperson20812>,</endperson20812>,</endperson20812>, </endperson20812>
881,70,4, </endperson20813>,</endperson20813>,</endperson20813>,</endperson20813>, </endperson20813>
